,id,srm,hex
56498,mCiLuf,,
56499,7rarEm,,
56500,pJi1pC,,
56501,Kpvkny,,
56502,E4XUny,,
56503,JFAOXI,13.0,CB6200
56504,fOJYIQ,,
56505,YlVanM,,
56506,9nHxmY,,
56507,pVuMol,,
56508,hWgmaT,,
56509,GtSrH3,,
56510,xM3rnP,,
56511,pRnFso,,
56512,Ips06a,,
56513,8CJdfR,,
56514,otvqdm,,
56515,KKTHKU,,
56516,fxO4GX,,
56517,DvVyvY,,
56518,oB6Uos,,
56519,xwb1iG,,
56520,j5mX3y,,
56521,4VHsHN,,
56522,14Esqi,,
56523,zFObwr,,
56524,gMA6ZJ,,
56525,ZJpV6U,,
56526,EemY7w,,
56527,ufLRVc,,
56528,5RFque,,
56529,CgE0kW,,
56530,REg5MT,,
56531,WVCFEI,,
56532,FL1I1T,11.0,D77200
56533,IpQmj6,,
56534,BvgTlD,,
56535,CbET3b,,
56536,q6eUa3,12.0,CF6900
56537,WQFGub,,
56538,dYWzZl,,
56539,Vpv4qB,,
56540,ue735v,,
56541,Z1va8F,,
56542,wW30MT,,
56543,EUq27K,,
56544,DrePDG,,
56545,eM8vF9,,
56546,zLBKfz,,
56547,t38iyo,,
56548,f5x8G5,16.0,B54C00
56549,ESOWyY,,
56550,gI5Z0a,,
56551,lz9nPQ,,
56552,fRqS2b,,
56553,Yvhe1d,,
56554,VsapW0,,
56555,77meDq,,
56556,pB7jKG,,
56557,pyFsEw,,
56558,hnL1SP,,
56559,FBxClp,,
56560,xlXwNw,,
56561,MWrC7Q,,
56562,SRoezc,,
56563,3KzRnG,,
56564,3Y9MIF,,
56565,4dQxOp,,
56566,ND4eKL,,
56567,w3Qg21,,
56568,EF2wJk,,
56569,X3KTNb,,
56570,QttRry,,
56571,IOFoem,,
56572,9afh67,,
56573,ox46Nh,,
56574,lEepnL,30.0,600903
56575,niHCdz,5.0,FBB123
56576,rnoBQY,,
56577,71lfxf,,
56578,uiPqBh,,
56579,kepiAF,,
56580,kZNfPE,,
56581,7QKkQ0,,
56582,V5d54X,,
56583,lsBFdp,,
56584,FiPp7x,,
56585,uPLNrb,,
56586,9m8i7J,,
56587,ntGQuT,,
56588,9Sm9CK,,
56589,UX6Cuy,,
56590,lcHcQs,,
56591,I1ZJq3,,
56592,DN8DYa,,
56593,U4v5y0,,
56594,ZP4a14,,
56595,IrI4g6,,
56596,XX9uR8,,
56597,6rGERt,,
56598,lNkCjb,,
56599,ndXCAj,,
56600,YlG3Zh,,
56601,LJYE14,,
56602,rmB90b,,
56603,DncR1l,,
56604,HuvS2Z,,
56605,qiIKmv,,
56606,KOm4QG,,
56607,7uSI4Q,,
56608,NAEVBJ,,
56609,YHwye6,,
56610,TGZqKF,,
56611,1KDeo7,,
56612,ygLNfM,,
56613,EdP2ve,,
56614,JzfM9N,11.0,D77200
56615,IeDIvZ,,
56616,7z9jAS,7.0,F39C00
56617,jLYLAw,,
56618,jvxmy7,,
56619,gN7g4j,,
56620,ybN7f3,,
56621,eyHptL,,
56622,xF7tP2,,
56623,gZHRh4,,
56624,JGaT6o,,
56625,OV3ero,,
56626,c20ZL1,,
56627,sGEpbB,,
56628,wrnDMO,,
56629,Ztp1Cn,,
56630,0Ej5r6,,
56631,4cvsxV,10.0,DE7C00
56632,PtbOSJ,,
56633,FhkMDQ,,
56634,AQdz9p,,
56635,I3USqt,,
56636,9W7Mmg,,
56637,zEj92K,,
56638,D8ZWAh,,
56639,D79RbB,,
56640,Srp5i5,,
56641,qOX7rg,,
56642,89TUWP,,
56643,Clicsl,,
56644,TdVsMd,,
56645,7nFUlm,,
56646,niFuxN,,
56647,HXG61o,,
56648,fxpHe1,,
56649,D1B2iE,,
56650,bRGRZj,,
56651,NiPIhq,,
56652,CJXVvn,,
56653,nA7go4,,
56654,f3wqUn,,
56655,GtAkgA,,
56656,XXMsHZ,,
56657,EaoR0H,3.0,FFCA5A
56658,g1sXW8,,
56659,1iZlQ1,,
56660,33Ov6W,5.0,FBB123
56661,snf1Sj,,
56662,gIWmO4,3.0,FFCA5A
56663,P5mUwU,4.0,FFBF42
56664,snpPvw,,
56665,CX8doG,,
56666,mCFqqZ,,
56667,BzY3TV,,
56668,UOzhAk,,
56669,ScK6VO,,
56670,6AcqY6,,
56671,604pf6,,
56672,kko73C,,
56673,gS8VSG,,
56674,vzbfgx,,
56675,2ZLEVw,,
56676,6LLFuJ,,
56677,TLAk0u,,
56678,Ui2roE,,
56679,PUZovs,,
56680,8oEIma,4.0,FFBF42
56681,rGeoTH,6.0,F8A600
56682,NbuXgx,4.0,FFBF42
56683,jQ2oQX,,
56684,a6jOU7,3.0,FFCA5A
56685,7Pci8F,5.0,FBB123
56686,YAHgHM,,
56687,A9S6TL,,
56688,Zycsjt,,
56689,0pgBSp,,
56690,85QEeI,,
56691,y7keRx,,
56692,4tBTpB,,
56693,FNu0Xj,,
56694,4yeoGo,,
56695,B33iiI,5.0,FBB123
56696,XGyAdI,,
56697,h6Dqnu,,
56698,cZS2tB,,
56699,fLPY5Y,,
56700,1oYAIy,,
56701,lDElDp,,
56702,46Ryul,,
56703,eaDpsK,,
56704,48pczh,,
56705,4Nhif5,,
56706,Th43nQ,,
56707,1vzD8f,,
56708,mR6epL,,
56709,ZWWuXN,,
56710,ZVL5Uu,,
56711,D7DIf1,,
56712,7Hn1II,,
56713,Z62h4C,,
56714,5kOAIa,,
56715,7QObTq,,
56716,c30iDf,,
56717,6UQcqZ,,
56718,aYDkpw,,
56719,D6xlRM,,
56720,F6XjO2,,
56721,K73pbq,,
56722,B4I77z,,
56723,tTeE8b,,
56724,hVCqx7,,
56725,y0OkMi,2.0,FFD878
56726,B36I5W,,
56727,59pih7,,
56728,DdAqZp,,
56729,vfIoxA,,
56730,3ryQHK,,
56731,ZMiDck,,
56732,X2b9PE,,
56733,Dssncx,,
56734,dJ0igS,,
56735,P0kNsL,,
56736,FUnPYs,,
56737,0kykMn,,
56738,UgfMbw,3.0,FFCA5A
56739,QEaznF,,
56740,kuYwtz,5.0,FBB123
56741,heWTQQ,,
56742,Bayz1A,,
56743,6GLiDO,,
56744,ZCPjxP,,
56745,3RRdQv,,
56746,22bnFX,,
56747,k9oS4F,,
56748,zIZR40,,
56749,5tCiKZ,,
56750,LNNEM8,,
56751,7dzjMJ,,
56752,yEPnw3,,
56753,47xCEj,,
56754,aKKWMa,,
56755,VmLbim,,
56756,eMchzr,,
56757,95Bvw1,,
56758,W90oqt,5.0,FBB123
56759,OJdDDq,,
56760,0qx9Fk,,
56761,umT63o,,
56762,y4ey5G,,
56763,C27NiG,,
56764,tpJIO4,,
56765,0096mb,,
56766,Js3uqT,,
56767,PycDpq,,
56768,ZIgFRF,,
56769,0lsSoN,,
56770,TX6G6C,,
56771,DnQkrw,,
56772,mRoh76,,
56773,YyeDbj,,
56774,AWQhsx,,
56775,QrmchJ,,
56776,9pxiSN,,
56777,Glab3s,,
56778,pSbibd,,
56779,Cgj5Bq,,
56780,ZGy4Gq,,
56781,3PJWZe,,
56782,CMDGbc,,
56783,oUULQT,,
56784,XN6xzS,,
56785,GdEY5z,12.0,CF6900
56786,wYRw81,5.0,FBB123
56787,tKkXMA,,
56788,VeTLVb,,
56789,3w1g9R,,
56790,1BuBDS,,
56791,9YJKhn,,
56792,oOF7dF,,
56793,dtDCdC,,
56794,PzLXoD,,
56795,HVOo4o,,
56796,44Js3U,,
56797,hpK1X5,,
56798,0MbM4H,,
56799,kfbbVq,,
56800,NFJBcg,,
56801,G2jxYM,,
56802,udDKeL,,
56803,mNlREz,,
56804,22NXiU,,
56805,XKnAyM,,
56806,jHPwYN,,
56807,gI88No,,
56808,Vge1k6,,
56809,eio8NG,,
56810,qqOqX9,,
56811,larXrM,,
56812,jID7aa,,
56813,QEuO4k,,
56814,AYoLxt,,
56815,ROTUaU,,
56816,4DCH9J,,
56817,KuwaBV,,
56818,AFg2Zx,,
56819,XviytT,,
56820,Z5yq0M,,
56821,USWauv,,
56822,NXd2Hn,7.0,F39C00
56823,J5doDY,4.0,FFBF42
56824,gXnW3i,,
56825,zm9Kts,,
56826,NZmQpg,,
56827,wYyIFx,,
56828,xurYrF,,
56829,8R6aaN,,
56830,a6IB6d,,
56831,QQ2j7p,,
56832,J5cWWw,,
56833,3aEtmI,,
56834,yffukp,,
56835,UMZTia,,
56836,KIWqd2,,
56837,DMty1X,,
56838,58SDUp,,
56839,tLFbnU,,
56840,1pzWZ6,,
56841,bw61Vu,,
56842,bHmQdD,,
56843,ZK3kdX,9.0,E58500
56844,IHL7x1,,
56845,OOr0Ro,,
56846,X4YrnI,,
56847,RXwDqO,,
56848,Eipo03,,
56849,U5fhcz,,
56850,vytdPC,,
56851,7xjeaw,,
56852,nFcIwJ,,
56853,Exckuz,,
56854,3k11Jh,,
56855,M9xjSG,,
56856,mG7QYr,,
56857,WumkFt,,
56858,tos50a,,
56859,XulPO3,,
56860,cgnwyQ,5.0,FBB123
56861,HoTGOu,,
56862,JV7so5,,
56863,SGqiPk,,
56864,eCYTrZ,,
56865,LcKZkH,,
56866,KeILJZ,,
56867,dTzwww,,
56868,poV2O9,,
56869,0aUaXd,9.0,E58500
56870,q2cWOY,,
56871,LFgeIm,,
56872,fbA4Vu,,
56873,5VXMJo,,
56874,EQYWiA,,
56875,Xj48po,,
56876,ZTBgx1,,
56877,qwutEe,,
56878,KCKCD2,,
56879,slRlr0,,
56880,jgU5S2,,
56881,pSMBNy,,
56882,espn8K,,
56883,NUGX0p,,
56884,4ttW6w,,
56885,jsdr4N,,
56886,4MQksA,,
56887,Ya599O,,
56888,5e7eok,2.0,FFD878
56889,GL2WWr,,
56890,5fJTrD,,
56891,xXEmDi,,
56892,84d3c5,,
56893,kGkQSc,,
56894,XvxEQW,,
56895,W6h1pn,4.0,FFBF42
56896,shfKtA,,
56897,TVuR3j,4.0,FFBF42
56898,AcZVF7,,
56899,qtZfeI,,
56900,UXN1pF,,
56901,Hw7H52,,
56902,jeaE7o,,
56903,52FZ4p,,
56904,h6hdYc,,
56905,ZtdL2y,4.0,FFBF42
56906,UdVpBP,,
56907,DjZB9e,5.0,FBB123
56908,539HWP,,
56909,PhfsN1,,
56910,ycKhAT,,
56911,pc8IvN,,
56912,gE4sVh,,
56913,XO8OYi,,
56914,tzbm3P,,
56915,60bBn2,,
56916,hrdoYB,,
56917,2fU1s6,,
56918,qoJJ36,,
56919,imv2aJ,,
56920,4nsXql,,
56921,idPjxB,,
56922,RVYZlS,,
56923,r3XTLW,,
56924,CSPv1c,,
56925,U7lF72,,
56926,odYQg7,,
56927,4wEaoe,,
56928,XSfRBX,,
56929,w3EzsC,,
56930,JjWBil,,
56931,qncYRx,,
56932,5mgfd4,,
56933,BJKbGa,13.0,CB6200
56934,I2l8sW,4.0,FFBF42
56935,0o5iQ6,,
56936,jFZwHz,,
56937,s3JAdF,,
56938,LO5Gdt,,
56939,fsYv2p,,
56940,MKEvQz,,
56941,pKwQEt,5.0,FBB123
56942,YyOgO4,,
56943,Y7Oxl6,,
56944,Ug7inO,,
56945,uUoiJE,,
56946,8UT5rL,,
56947,F89U7N,,
56948,aNfjww,,
56949,DFUCsS,,
56950,udvMw6,,
56951,AF0ZfQ,19.0,A13700
56952,uiCsLG,,
56953,a4bHcq,,
56954,08lyel,,
56955,NxCFcm,2.0,FFD878
56956,kMhXex,5.0,FBB123
56957,2FXSDT,,
56958,lThJvw,,
56959,03Vc3Z,,
56960,mMlIML,,
56961,DhE6Rw,5.0,FBB123
56962,pCZ5aO,7.0,F39C00
56963,w7kkoP,,
56964,YnCUH9,,
56965,Jtm60s,,
56966,2kmxqW,,
56967,avb0Fo,,
56968,ttp3KH,,
56969,cJio9R,4.0,FFBF42
56970,yLqqlk,,
56971,ESut6U,,
56972,HrWNON,,
56973,50ldRT,,
56974,1dJOop,,
56975,EpWFAl,,
56976,PkqhUA,,
56977,DKKdmm,,
56978,eIG3qF,,
56979,Axcxdt,,
56980,1gecPB,,
56981,PZ9Qvv,,
56982,R4BvXJ,,
56983,rb0EaI,,
56984,j6DkRS,,
56985,nfR3Ux,,
56986,6oAY5C,,
56987,aEtlIB,,
56988,XgtSbJ,,
56989,LIncM5,,
56990,aCQySn,,
56991,ljRqMI,6.0,F8A600
56992,SL9VVW,,
56993,dRXA7Y,,
56994,Rj8PxJ,,
56995,cwo0cR,,
56996,aUrFYy,,
56997,6Zq6EM,,
56998,2OXgPH,,
56999,DlRknG,,
57000,jCstvY,,
57001,yDXNB5,,
57002,NrDqjp,,
57003,GuNrPF,,
57004,YghjGG,,
57005,d68umM,,
57006,0kTfvT,,
57007,CgTXyB,,
57008,Lw8M2k,,
57009,OqGE3B,,
57010,4FLfhC,,
57011,Yuzbjs,,
57012,gSZipk,5.0,FBB123
57013,cvPDjX,,
57014,7jib1b,,
57015,AMajHi,3.0,FFCA5A
57016,aXuMYR,,
57017,VVErmk,,
57018,v8wd26,,
57019,qmdhFv,,
57020,ydxjaQ,,
57021,PJAeyW,,
57022,IWITLA,,
57023,3hEjEV,,
57024,Zkkvx9,,
57025,X6gyeZ,5.0,FBB123
57026,YQGSEl,,
57027,Q3d3DN,,
57028,xtDEkg,,
57029,ZFkxXl,,
57030,dWWhoT,,
57031,1Cntf2,,
57032,Ot55Vb,,
57033,AzEiNE,,
57034,49KhR1,,
57035,Psdowt,,
57036,WPTNZ0,,
57037,IlaUhQ,,
57038,kz4hqC,,
57039,ZA3NZ5,,
57040,WMfnnC,,
57041,PLURzc,3.0,FFCA5A
57042,xCo6Nw,,
57043,AEUDXU,,
57044,Tcnq4s,,
57045,7SkxsA,,
57046,yGAYTg,8.0,EA8F00
57047,RV4n0k,,
57048,0buf79,,
57049,fslstG,,
57050,OlUvtJ,,
57051,kvnLJg,,
57052,OjLXLQ,5.0,FBB123
57053,mZOqjO,,
57054,W5eJZv,,
57055,rk4Jpw,,
57056,nNVqq6,,
57057,8Fg8wP,,
57058,bqN9qc,,
57059,LPWcu1,,
57060,BbOui2,,
57061,LVtfnE,,
57062,3b0n7t,,
57063,zb8owm,13.0,CB6200
57064,OShITU,,
57065,H6aCOo,,
57066,efSumu,,
57067,QOgVc9,,
57068,bK7VKv,,
57069,4LyFo4,,
57070,hZ5iM1,,
57071,V17K8K,10.0,DE7C00
57072,uXt6zJ,,
57073,AbfmnX,,
57074,93V2SE,,
57075,jGXVnP,,
57076,2WTngI,,
57077,Gqn6bE,,
57078,AqfhYu,,
57079,3vFmnq,,
57080,qVQWsp,,
57081,9ezlsV,,
57082,B0QXPh,,
57083,33abGL,,
57084,l118Xe,,
57085,jRVSNH,,
57086,R6ViYP,,
57087,mCSoh0,3.0,FFCA5A
57088,RwJc8u,,
57089,laIcMC,,
57090,DdqJUM,,
57091,bnVj0y,,
57092,JwrmNZ,18.0,A63E00
57093,zTldAv,,
57094,ymoqzd,,
57095,U19wgm,,
57096,NIAcSK,,
57097,P12UTE,,
57098,POKb8e,,
57099,8Rm3Uu,,
57100,mNVu1K,,
57101,sWCJry,,
57102,fzxOVI,,
57103,5MgEub,,
57104,eHY1YU,,
57105,VeIx2O,,
57106,bgLV5Y,,
57107,NnboFC,,
57108,CkFyw1,,
57109,G3qdqN,,
57110,98TISX,,
57111,xxFCwB,,
57112,C9F2GS,,
57113,eevGyM,,
57114,e7WMnQ,,
57115,FJtK2q,,
57116,g6dpg0,,
57117,Mazajz,,
57118,Q64YM9,,
57119,mEg4Ij,,
57120,27qsA7,,
57121,mOPcSu,,
57122,dKcTPn,,
57123,b1EjAe,5.0,FBB123
57124,7YxcIA,,
57125,1zHrLn,,
57126,5yPDrv,,
57127,BSocD6,,
57128,ijLZSu,,
57129,h7tSb5,3.0,FFCA5A
57130,cpgM4F,,
57131,reZhhh,6.0,F8A600
57132,wyurua,,
57133,HMYyMD,,
57134,FzeHBf,,
57135,ZIrvb4,,
57136,8M1u90,,
57137,2YosO0,,
57138,BGuNoQ,,
57139,k9sJ85,,
57140,fN3sC7,,
57141,qS9AMJ,,
57142,llpURE,,
57143,uFL0n9,,
57144,qrrUTt,12.0,CF6900
57145,IA9cKz,,
57146,tO9c0M,,
57147,YPlNnR,,
57148,FybYvn,,
57149,5UddsE,,
57150,jsBM0H,,
57151,jZNiaS,,
57152,sO4WR8,,
57153,zG9Dbq,,
57154,bNz53D,,
57155,2QvKUD,,
57156,cadrve,,
57157,ZDCuzc,,
57158,K1KxwY,,
57159,2qx2tI,,
57160,Con1Yq,,
57161,9Be7Zg,,
57162,rFDSD9,,
57163,8wJWqC,,
57164,GJCWGT,,
57165,Sjeiu1,,
57166,W2s1Uj,,
57167,A0cGkk,,
57168,0J4SK6,,
57169,YliYdn,,
57170,QWjAIX,,
57171,rlQXLc,,
57172,guXrwH,8.0,EA8F00
57173,868Gw3,,
57174,B2s2YT,,
57175,9o2ZRX,,
57176,2aIo1M,,
57177,W9XAyp,,
57178,e0RHcS,,
57179,uygijz,,
57180,B0g4dM,,
57181,Th7urG,,
57182,1EoBQK,,
57183,o09pvc,,
57184,2YdCEB,,
57185,TO2AqY,,
57186,zSb5p4,,
57187,Lum8X4,,
57188,Jltpnh,,
57189,CFmMeZ,,
57190,3L3Ir6,,
57191,zbtQbl,,
57192,7cYN6B,,
57193,MvkwXs,,
57194,jngskg,,
57195,sSfQ7n,,
57196,11D3Xr,4.0,FFBF42
57197,a6JSnF,,
57198,hSB1eG,,
57199,Pa70RL,,
57200,KB8NAZ,,
57201,ct1Zeb,,
57202,COaugY,,
57203,hy4iVE,,
57204,7xJiu4,,
57205,R63DUJ,,
57206,xld58O,,
57207,mZDAZZ,,
57208,rLxkRh,,
57209,CSr8P6,7.0,F39C00
57210,9qvHxn,,
57211,kjrpEO,,
57212,GGHEMz,,
57213,zAsr0e,,
57214,StS882,,
57215,CGDa23,,
57216,WTMExu,,
57217,1qCUPX,,
57218,TQfM99,,
57219,I5OKB7,,
57220,ixvYXP,,
57221,15yLhj,,
57222,USMCRi,19.0,A13700
57223,WT2qgP,,
57224,jbHZug,,
57225,PZOy9a,,
57226,ZnhVXF,,
57227,VTZFzZ,,
57228,r4n9Rp,,
57229,tIuX5m,,
57230,aHlC7p,,
57231,CbU0HG,,
57232,wD17Pb,,
57233,5CzG7e,,
57234,XcrUPo,,
57235,hTqdRR,18.0,A63E00
57236,trVGJB,,
57237,zTJ86p,,
57238,6Lan7y,11.0,D77200
57239,eMqxWu,,
57240,HNknOg,,
57241,k9OWNN,,
57242,1vjfv0,,
57243,QXkarn,9.0,E58500
57244,OE8b5b,,
57245,OPWTML,,
57246,g5gGAa,,
57247,bP5lLE,,
57248,rUFwLk,,
57249,GyTgea,7.0,F39C00
57250,DiBfxM,6.0,F8A600
57251,gOaK1T,,
57252,TGb80r,,
57253,LSO3jf,,
57254,fZX25x,,
57255,jGHyZk,,
57256,QZQCey,,
57257,NfjY21,,
57258,y5f6xu,,
57259,gTHl7V,,
57260,RtFDSp,,
57261,8301C8,,
57262,a1T1sv,,
57263,ZwxGwi,,
57264,0PU4aX,,
57265,MLUbXI,,
57266,PXFZbh,,
57267,YgvynJ,,
57268,WKI9iG,,
57269,iirmiC,,
57270,7QXiGR,,
57271,ZUNVzU,,
57272,vTsNJC,,
57273,tO5kwW,,
57274,igFt6D,,
57275,zWnSTm,,
57276,PA6Zis,,
57277,e0tmgY,,
57278,RtxFka,,
57279,a3PSaN,,
57280,NF3eP1,,
57281,qJjGKa,,
57282,WkEjMt,,
57283,NAWbmC,,
57284,uOrb6t,,
57285,o2WCJw,,
57286,IabGQw,,
57287,7QoXAi,,
57288,5TrkWd,,
57289,jL0hMO,,
57290,F3CVng,,
57291,Tj1mBU,,
57292,BHrxJq,,
57293,ejR1uZ,,
57294,A7ZWpj,,
57295,ZB2El7,,
57296,k70sIR,,
57297,bW31QD,,
57298,vcGzeJ,,
57299,pJGoRi,,
57300,ndUcnV,,
57301,UBpmfl,,
57302,zolEVr,,
57303,94Fe7D,,
57304,y4BBKY,,
57305,BT5R7N,,
57306,TvNDxe,,
57307,aYCT9K,,
57308,BnJ96i,,
57309,M5x2xN,,
57310,iBFugp,,
57311,29Xldu,,
57312,0Wbj8j,,
57313,4d7Z7K,,
57314,0VxXuo,,
57315,g5yMlT,,
57316,FTuynu,,
57317,mFLXDG,,
57318,ws2ka3,,
57319,eFSU4R,,
57320,r76wSv,,
57321,H4CYJs,,
57322,WEiOpZ,,
57323,t5i3DZ,,
57324,wYB7Dk,,
57325,XXdhBq,,
57326,Iw3Mpy,,
57327,2bUd3p,,
57328,TSH6sU,,
57329,bJS2QO,,
57330,AQE3Sx,,
57331,nJjPsG,,
57332,JTHsXh,6.0,F8A600
57333,MQjgRs,,
57334,WmrufU,,
57335,5z7G9g,,
57336,pEUEbE,,
57337,sqxffr,,
57338,jgIPID,,
57339,DxPqFm,,
57340,5xReMV,,
57341,PB49EI,,
57342,kWFPfJ,,
57343,TWODoR,,
57344,MWARWH,,
57345,fBCDAf,,
57346,wMYzPx,,
57347,AU33o1,,
57348,khwgDY,,
57349,Hd1X4K,,
57350,CrvHIl,,
57351,xEsMBN,,
57352,XJ7ZBB,,
57353,Q4MNBk,,
57354,14hNuo,,
57355,U23f8M,,
57356,DrU0k3,,
57357,bFoiF9,,
57358,cXEnHS,,
57359,K1sbl6,,
57360,OvVIxl,5.0,FBB123
57361,Z7Af2p,,
57362,SkuP0K,,
57363,cQmbdn,,
57364,vL6OeR,,
57365,oPBPS3,5.0,FBB123
57366,yBIpsk,,
57367,RDQPGA,,
57368,8sIqLJ,,
57369,zEWBBt,,
57370,IjtbDd,,
57371,k5nlZM,,
57372,bnjyY1,,
57373,gu45BZ,,
57374,Skrpd6,,
57375,41uwHw,,
57376,RMwzZu,,
57377,RUQbmp,,
57378,YxBZez,,
57379,LGOgaX,,
57380,AYykR6,,
57381,4cUfa1,,
57382,SIEDc2,,
57383,QPAIMr,5.0,FBB123
57384,rlPFf0,,
57385,UWPSJp,,
57386,4xAsdS,3.0,FFCA5A
57387,MHRLfB,,
57388,wrWOS7,,
57389,z4UWQp,,
57390,niVSB2,,
57391,4YMGxS,,
57392,DHB6MF,,
57393,O3sgnU,,
57394,Qjg6x5,,
57395,aGnccP,,
57396,wPrdd5,,
57397,lgaPWe,7.0,F39C00
57398,ExTe8O,,
57399,eolFZb,,
57400,4Dg3u1,,
57401,7uPihC,3.0,FFCA5A
57402,EfUaPh,,
57403,8YI6CP,4.0,FFBF42
57404,ziiyZ4,,
57405,fjxKrH,,
57406,3DO0UM,,
57407,dQejMa,,
57408,fib7Lb,,
57409,vSFKtF,,
57410,GDxRLt,4.0,FFBF42
57411,LGgnBQ,,
57412,i6Dncg,,
57413,QxHEpY,,
57414,8e0xrh,5.0,FBB123
57415,zbLmnD,,
57416,nRXp1b,,
57417,XmPMQA,,
57418,Uxbi4l,14.0,C35900
57419,SSFsN6,4.0,FFBF42
57420,JdEOYJ,,
57421,MHbk8O,,
57422,oCofzH,,
57423,4BFqRr,,
57424,AxKr30,,
57425,vYgEqI,,
57426,TtHgTb,,
57427,jJOwd3,,
57428,zYG6QW,,
57429,j9lvsF,6.0,F8A600
57430,vUATu5,,
57431,BLeOHg,,
57432,xTyhNo,4.0,FFBF42
57433,5fnGbv,,
57434,ckBjw0,,
57435,meSFU9,,
57436,0ZDcki,,
57437,1gvRJS,,
57438,WdK2f8,,
57439,cjtdL7,,
57440,Kh9m9D,,
57441,HALLg2,,
57442,QnjMpC,,
57443,GSgXCz,,
57444,iypGyz,,
57445,wglPig,,
57446,ZZ6Em8,,
57447,jDB0WR,,
57448,pAfEGA,,
57449,y6cgTK,4.0,FFBF42
57450,TOUfue,,
57451,FGzJpy,,
57452,8E0X9E,,
57453,3Uo8ht,,
57454,qX68g0,,
57455,d7lxCJ,,
57456,P8ukgP,,
57457,jXeFjR,,
57458,RVmpIV,,
57459,0Gv3mD,,
57460,CXZrBk,,
57461,XGUNsa,,
57462,n8Vw4j,,
57463,rk1kSi,8.0,EA8F00
57464,7Rm6g8,,
57465,LKVnWU,,
57466,IjFPzi,,
57467,Jjw7Pd,,
57468,snqhcY,7.0,F39C00
57469,eoX02Y,,
57470,3mTo95,,
57471,2K4UqI,,
57472,4c0spJ,,
57473,cd0EJy,,
57474,2ELdB0,5.0,FBB123
57475,DMiHri,,
57476,E6yzwk,12.0,CF6900
57477,dRYRoA,,
57478,buLGyH,1.0,FFE699
57479,7h482O,,
57480,KdxfLS,,
57481,wbI5H3,4.0,FFBF42
57482,4v2lmB,,
57483,VCOezh,,
57484,LYLAw0,,
57485,2XsaZC,,
57486,BvCh0V,,
57487,bTE9xn,,
57488,TnYooJ,,
57489,CvW26m,,
57490,k5LGVG,,
57491,O3Ou2m,,
57492,CAhgDC,,
57493,M8NGPX,,
57494,vwVzKG,,
57495,lck7Uy,4.0,FFBF42
57496,Q8gRy8,,
57497,Cy7vil,,
57498,7rLK17,,
57499,MT62qC,,
57500,08oY1z,,
57501,GIDf4R,,
57502,5fr7fl,,
57503,yC4jEL,,
57504,55amfB,,
57505,4YNYe4,,
57506,RSiQcQ,,
57507,kloFvq,,
57508,XJpbSw,,
57509,603XyU,,
57510,61YlIS,,
57511,oFt4fM,,
57512,gs7eU7,,
57513,dMpj1W,,
57514,bzRF6G,,
57515,IexuaY,,
57516,lvNMRa,,
57517,Cuzfyq,,
57518,ppVBGn,,
57519,rDZ86a,,
57520,cCkGNq,,
57521,F8RaiG,,
57522,9vNBqA,,
57523,R0J48P,,
57524,BfW1dz,,
57525,wjALUE,,
57526,FVzEbL,,
57527,on19w1,,
57528,ynJvQx,,
57529,TYwGMa,,
57530,Z0zIJR,,
57531,Heu6hw,,
57532,gQfrVW,,
57533,eKdhvB,,
57534,tfZkDt,,
57535,lAIBdj,4.0,FFBF42
57536,W75fq3,,
57537,ruYTf6,,
57538,EBlZnE,,
57539,eR9kcg,,
57540,lvIDh8,,
57541,nxmBqg,,
57542,FrEN9w,,
57543,Ux7vK3,,
57544,YNP1P7,,
57545,TZ07QQ,8.0,EA8F00
57546,GV6kf9,,
57547,QLnn5t,,
57548,V1b6t2,,
57549,GmmQ6L,,
57550,C29x5U,,
57551,DxfNTR,4.0,FFBF42
57552,758BEd,,
57553,yniZRD,,
57554,SptwhF,,
57555,jorQ6X,,
57556,hsKZ9K,2.0,FFD878
57557,lKbwzg,,
57558,6X2WSY,,
57559,1e40To,,
57560,WKV7Yh,,
57561,6oBplo,,
57562,880qZf,,
57563,IHzJAw,3.0,FFCA5A
57564,fjlehS,,
57565,nn1D7F,,
57566,0FThW5,,
57567,TzT3Cz,,
57568,gUkP4F,,
57569,V6Ait5,,
57570,Hgb0Bj,,
57571,ohKrdx,,
57572,yCIylO,,
57573,KCqYKy,,
57574,cEBcdy,,
57575,vqkYHk,,
57576,pavCCI,,
57577,TmW6YR,,
57578,gfEYtP,,
57579,Njb7kJ,,
57580,vZs3sl,,
57581,ZsAh6E,,
57582,ppxgKt,,
57583,dM6P39,,
57584,QIwMGF,,
57585,9tzgds,,
57586,xGaXLm,,
57587,xW5WYT,,
57588,V9GPFm,10.0,DE7C00
57589,oVt8JN,,
57590,KQuBHX,,
57591,S7mdA6,,
57592,bs1TxB,,
57593,txgd2Z,,
57594,Gfmae8,,
57595,iSuIRP,,
57596,bTuuYw,,
57597,bbYvF4,,
57598,U8yLq7,,
57599,GL55u5,,
57600,pBNGXv,,
57601,2EZsi3,,
57602,3oY3wW,,
57603,cbpgy7,,
57604,ABsJvV,4.0,FFBF42
57605,qNYGfe,,
57606,mlbBix,,
57607,lni44q,,
57608,NmSYZx,,
57609,T1bDFU,,
57610,DjKvcb,,
57611,oXkQGN,,
57612,LeII8L,,
57613,FblxKT,,
57614,dAdO1x,,
57615,qRsLS2,,
57616,yJhSDr,,
